"","section","nword","nchar","linenumber","chapter","notes_start","word"
"14304","item16",4573,24130,14271,148,0,"fingers"
"14305","item16",4573,24130,14271,148,0,"sokaris"
"14306","item16",4573,24130,14272,148,0,"hand"
"14307","item16",4573,24130,14272,148,0,"claws"
"14308","item16",4573,24130,14272,148,0,"isis"
"14309","item16",4573,24130,14272,148,0,"blade"
"14310","item16",4573,24130,14272,148,0,"hand"
"14311","item16",4573,24130,14273,148,0,"knife"
"14312","item16",4573,24130,14273,148,0,"nemu"
"14313","item16",4573,24130,14274,148,0,"behold"
"14314","item16",4573,24130,14274,148,0,"sit"
"14315","item16",4573,24130,14274,148,0,"boat"
"14316","item16",4573,24130,14274,148,0,"ra"
"14317","item16",4573,24130,14274,148,0,"sail"
"14318","item16",4573,24130,14274,148,0,"lake"
"14319","item16",4573,24130,14275,148,0,"cha"
"14320","item16",4573,24130,14275,148,0,"lake"
"14321","item16",4573,24130,14275,148,0,"northern"
"14322","item16",4573,24130,14275,148,0,"sky"
"14323","item16",4573,24130,14276,148,0,"hear"
"14324","item16",4573,24130,14276,148,0,"gods"
"14325","item16",4573,24130,14277,148,0,"praises"
"14326","item16",4573,24130,14277,148,0,"persons"
"14327","item16",4573,24130,14277,148,0,"live"
"14328","item16",4573,24130,14277,148,0,"live"
"14329","item16",4573,24130,14278,148,0,"appears"
"14330","item16",4573,24130,14278,148,0,"ladder"
"14331","item16",4573,24130,14279,148,0,"father"
"14332","item16",4573,24130,14279,148,0,"ra"
"14333","item16",4573,24130,14279,148,0,"horus"
"14334","item16",4573,24130,14279,148,0,"sut"
"14335","item16",4573,24130,14279,148,0,"hold"
"14336","item17",603,3105,14410,149,0,"cliiib"
"14337","item17",603,3105,14414,149,0,"escaping"
"14338","item17",603,3105,14414,149,0,"catchers"
"14339","item17",603,3105,14414,149,0,"fish"
"14340","item17",603,3105,14417,149,0,"snarers"
"14341","item17",603,3105,14417,149,0,"fowlers"
"14342","item17",603,3105,14417,149,0,"fishers"
"14343","item17",603,3105,14417,149,0,"sons"
"14344","item17",603,3105,14417,149,0,"fathers"
"14345","item17",603,3105,14418,149,0,"net"
"14346","item17",603,3105,14419,149,0,"embracer"
"14347","item17",603,3105,14420,149,0,"cordage"
"14348","item17",603,3105,14420,149,0,"bonds"
"14349","item17",603,3105,14421,149,0,"isis"
"14350","item17",603,3105,14422,149,0,"stake"
"14351","item17",603,3105,14422,149,0,"thigh"
"14352","item17",603,3105,14423,149,0,"tmu"
"14353","item17",603,3105,14424,149,0,"fork"
"14354","item17",603,3105,14424,149,0,"finger"
"14355","item17",603,3105,14425,149,0,"nemu"
"14356","item17",603,3105,14426,149,0,"nail"
"14357","item17",603,3105,14426,149,0,"ptah"
"14358","item17",603,3105,14427,149,0,"blade"
"14359","item17",603,3105,14427,149,0,"knife"
"14360","item17",603,3105,14427,149,0,"isis"
"14361","item17",603,3105,14428,149,0,"weight"
"14362","item17",603,3105,14428,149,0,"iron"
"14363","item17",603,3105,14429,149,0,"sky"
"14364","item17",603,3105,14430,149,0,"flowers"
"14365","item17",603,3105,14431,149,0,"feathers"
"14366","item17",603,3105,14431,149,0,"hawk"
"14367","item17",603,3105,14432,149,0,"fisherman"
"14368","item17",603,3105,14433,149,0,"cynocephalus"
"14369","item17",603,3105,14434,149,0,"ground"
"14370","item17",603,3105,14435,149,0,"limits"
"14371","item17",603,3105,14435,149,0,"house"
"14372","item17",603,3105,14435,149,0,"moon"
"14373","item17",603,3105,14436,149,0,"fishes"
"14374","item17",603,3105,14437,149,0,"prince"
"14375","item17",603,3105,14437,149,0,"sits"
"14376","item17",603,3105,14437,149,0,"east"
"14377","item17",603,3105,14437,149,0,"sky"
"14378","item17",603,3105,14438,149,0,"ra"
"14379","item17",603,3105,14438,149,0,"proceedeth"
"14380","item17",603,3105,14438,149,0,"nu"
"14381","item17",603,3105,14438,149,0,"soul"
"14382","item17",603,3105,14438,149,0,"divine"
"14383","item17",603,3105,14439,149,0,"produceth"
"14384","item17",603,3105,14439,149,0,"food"
"14385","item17",603,3105,14439,149,0,"execrate"
"14386","item17",603,3105,14439,149,0,"wrong"
"14387","item17",603,3105,14440,149,0,"osiris"
"14388","item17",603,3105,14440,149,0,"possessor"
"14389","item17",603,3105,14440,149,0,"maat"
"14390","item17",603,3105,14440,149,0,"subsist"
"14391","item17",603,3105,14440,149,0,"means"
"14392","item17",603,3105,14441,149,0,"day"
"14393","item17",603,3105,14442,149,0,"eternal"
"14394","item17",603,3105,14442,149,0,"bull"
"14395","item17",603,3105,14442,149,0,"feared"
"14396","item17",603,3105,14442,149,0,"cycle"
"14397","item17",603,3105,14443,149,0,"gods"
"14398","item17",603,3105,14443,149,0,"eternal"
"14399","item17",603,3105,14444,149,0,"originating"
"14400","item17",603,3105,14444,149,0,"nu"
"14401","item17",603,3105,14444,149,0,"chepera"
"14402","item17",603,3105,14445,149,0,"born"
"14403","item17",603,3105,14445,149,0,"daily"
"14404","item17",603,3105,14446,149,0,"lord"
"14405","item17",603,3105,14446,149,0,"daylight"
"14406","item17",603,3105,14446,149,0,"shine"
"14407","item17",603,3105,14446,149,0,"ra"
"14408","item17",603,3105,14446,149,0,"life"
"14409","item17",603,3105,14447,149,0,"risings"
"14410","item17",603,3105,14447,149,0,"east"
"14411","item17",603,3105,14448,149,0,"heaven"
"14412","item17",603,3105,14448,149,0,"hold"
"14413","item17",603,3105,14448,149,0,"east"
"14414","item17",603,3105,14449,149,0,"children"
"14415","item17",603,3105,14449,149,0,"god"
"14416","item17",603,3105,14449,149,0,"nourish"
"14417","item17",603,3105,14450,149,0,"birth"
"14418","item17",603,3105,14450,149,0,"sacred"
"14419","item17",603,3105,14450,149,0,"offerings"
"14420","item17",603,3105,14451,149,0,"eat"
"14421","item17",603,3105,14451,149,0,"shu"
"14422","item17",603,3105,14451,149,0,"ease"
"14423","item17",603,3105,14451,149,0,"shu"
"14424","item17",603,3105,14451,149,0,"king"
"14425","item17",603,3105,14451,149,0,"egypt"
"14426","item17",603,3105,14452,149,0,"osiris"
"14427","item17",603,3105,14452,149,0,"khonsu"
"14428","item17",603,3105,14452,149,0,"thoth"
"14429","item17",603,3105,14452,149,0,"laws"
"14430","item17",603,3105,14453,149,0,"impart"
"14431","item17",603,3105,14453,149,0,"warmth"
"14432","item17",603,3105,14453,149,0,"heavenly"
"14433","item17",603,3105,14453,149,0,"host"
"14434","item18",3782,20190,14497,150,0,"cliv"
"14435","item18",3782,20190,14497,150,0,"letting"
"14436","item18",3782,20190,14497,150,0,"body"
"14437","item18",3782,20190,14497,150,0,"decay"
"14438","item18",3782,20190,14497,150,0,"netherworld"
"14439","item18",3782,20190,14499,150,0,"hail"
"14440","item18",3782,20190,14499,150,0,"father"
"14441","item18",3782,20190,14499,150,0,"osiris"
"14442","item18",3782,20190,14499,150,0,"embalm"
"14443","item18",3782,20190,14500,150,0,"embalm"
"14444","item18",3782,20190,14500,150,0,"flesh"
"14445","item18",3782,20190,14500,150,0,"mine"
"14446","item18",3782,20190,14500,150,0,"perfect"
"14447","item18",3782,20190,14500,150,0,"father"
"14448","item18",3782,20190,14501,150,0,"chepera"
"14449","item18",3782,20190,14501,150,0,"image"
"14450","item18",3782,20190,14501,150,0,"corruption"
"14451","item18",3782,20190,14502,150,0,"hold"
"14452","item18",3782,20190,14502,150,0,"breath"
"14453","item18",3782,20190,14502,150,0,"life"
"14454","item18",3782,20190,14502,150,0,"lord"
"14455","item18",3782,20190,14502,150,0,"breath"
"14456","item18",3782,20190,14502,150,0,"lofty"
"14457","item18",3782,20190,14503,150,0,"equals"
"14458","item18",3782,20190,14503,150,0,"vivify"
"14459","item18",3782,20190,14503,150,0,"build"
"14460","item18",3782,20190,14503,150,0,"lord"
"14461","item18",3782,20190,14504,150,0,"funeral"
"14462","item18",3782,20190,14504,150,0,"chest"
"14463","item18",3782,20190,14505,150,0,"grant"
"14464","item18",3782,20190,14505,150,0,"land"
"14465","item18",3782,20190,14505,150,0,"eternity"
"14466","item18",3782,20190,14505,150,0,"doest"
"14467","item18",3782,20190,14506,150,0,"father"
"14468","item18",3782,20190,14506,150,0,"tmu"
"14469","item18",3782,20190,14506,150,0,"body"
"14470","item18",3782,20190,14506,150,0,"decays"
"14471","item18",3782,20190,14507,150,0,"destruction"
"14472","item18",3782,20190,14508,150,0,"hatest"
"14473","item18",3782,20190,14508,150,0,"command"
"14474","item18",3782,20190,14508,150,0,"obey"
"14475","item18",3782,20190,14509,150,0,"ka"
"14476","item18",3782,20190,14509,150,0,"loveth"
"14477","item18",3782,20190,14509,150,0,"transgressed"
"14478","item18",3782,20190,14510,150,0,"delivered"
"14479","item18",3782,20190,14510,150,0,"follower"
"14480","item18",3782,20190,14510,150,0,"tmu"
"14481","item18",3782,20190,14511,150,0,"rottenness"
"14482","item18",3782,20190,14511,150,0,"allowest"
"14483","item18",3782,20190,14511,150,0,"god"
"14484","item18",3782,20190,14512,150,0,"goddess"
"14485","item18",3782,20190,14512,150,0,"animal"
"14486","item18",3782,20190,14512,150,0,"creeping"
"14487","item18",3782,20190,14512,150,0,"corruptible"
"14488","item18",3782,20190,14513,150,0,"soul"
"14489","item18",3782,20190,14513,150,0,"departed"
"14490","item18",3782,20190,14513,150,0,"dies"
"14491","item18",3782,20190,14514,150,0,"decays"
"14492","item18",3782,20190,14514,150,0,"corruption"
"14493","item18",3782,20190,14514,150,0,"bones"
"14494","item18",3782,20190,14514,150,0,"rottenness"
"14495","item18",3782,20190,14515,150,0,"putrefaction"
"14496","item18",3782,20190,14515,150,0,"seizes"
"14497","item18",3782,20190,14515,150,0,"limbs"
"14498","item18",3782,20190,14515,150,0,"makes"
"14499","item18",3782,20190,14515,150,0,"bones"
"14500","item18",3782,20190,14515,150,0,"break"
"14501","item18",3782,20190,14516,150,0,"flesh"
"14502","item18",3782,20190,14516,150,0,"fetid"
"14503","item18",3782,20190,14516,150,0,"liquid"
"14504","item18",3782,20190,14516,150,0,"breath"
"14505","item18",3782,20190,14516,150,0,"stink"
"14506","item18",3782,20190,14517,150,0,"multitude"
"14507","item18",3782,20190,14517,150,0,"worms"
"14508","item18",3782,20190,14518,150,0,"worms"
"14509","item18",3782,20190,14518,150,0,"impotent"
"14510","item18",3782,20190,14519,150,0,"lost"
"14511","item18",3782,20190,14519,150,0,"eye"
"14512","item18",3782,20190,14519,150,0,"shu"
"14513","item18",3782,20190,14519,150,0,"gods"
"14514","item18",3782,20190,14519,150,0,"goddesses"
"14515","item18",3782,20190,14520,150,0,"birds"
"14516","item18",3782,20190,14520,150,0,"fishes"
"14517","item18",3782,20190,14520,150,0,"snakes"
"14518","item18",3782,20190,14520,150,0,"worms"
"14519","item18",3782,20190,14520,150,0,"animals"
"14520","item18",3782,20190,14520,150,0,"altogether"
"14521","item18",3782,20190,14521,150,0,"crawl"
"14522","item18",3782,20190,14521,150,0,"recognise"
"14523","item18",3782,20190,14521,150,0,"fear"
"14524","item18",3782,20190,14522,150,0,"prevails"
"14525","item18",3782,20190,14522,150,0,"behold"
"14526","item18",3782,20190,14522,150,0,"alike"
"14527","item18",3782,20190,14522,150,0,"dead"
"14528","item18",3782,20190,14523,150,0,"animals"
"14529","item18",3782,20190,14523,150,0,"birds"
"14530","item18",3782,20190,14523,150,0,"fishes"
"14531","item18",3782,20190,14523,150,0,"snakes"
"14532","item18",3782,20190,14523,150,0,"worms"
"14533","item18",3782,20190,14523,150,0,"life"
"14534","item18",3782,20190,14524,150,0,"death"
"14535","item18",3782,20190,14525,150,0,"food"
"14536","item18",3782,20190,14525,150,0,"worms"
"14537","item18",3782,20190,14526,150,0,"born"
"14538","item18",3782,20190,14526,150,0,"handed"
"14539","item18",3782,20190,14527,150,0,"destroyer"
"14540","item18",3782,20190,14527,150,0,"cover"
"14541","item18",3782,20190,14527,150,0,"destroys"
"14542","item18",3782,20190,14527,150,0,"limbs"
"14543","item18",3782,20190,14527,150,0,"hidden"
"14544","item18",3782,20190,14528,150,0,"corruption"
"14545","item18",3782,20190,14528,150,0,"cuts"
"14546","item18",3782,20190,14528,150,0,"pieces"
"14547","item18",3782,20190,14528,150,0,"dead"
"14548","item18",3782,20190,14528,150,0,"bodies"
"14549","item18",3782,20190,14529,150,0,"lives"
"14550","item18",3782,20190,14529,150,0,"destroying"
"14551","item18",3782,20190,14530,150,0,"lives"
"14552","item18",3782,20190,14530,150,0,"performs"
"14553","item18",3782,20190,14530,150,0,"commands"
"14554","item18",3782,20190,14531,150,0,"delivered"
"14555","item18",3782,20190,14531,150,0,"fingers"
"14556","item18",3782,20190,14531,150,0,"prevailed"
"14557","item18",3782,20190,14532,150,0,"command"
"14558","item18",3782,20190,14532,150,0,"lord"
"14559","item18",3782,20190,14532,150,0,"gods"
"14560","item18",3782,20190,14533,150,0,"hail"
"14561","item18",3782,20190,14533,150,0,"father"
"14562","item18",3782,20190,14533,150,0,"osiris"
"14563","item18",3782,20190,14533,150,0,"limbs"
"14564","item18",3782,20190,14533,150,0,"lasting"
"14565","item18",3782,20190,14533,150,0,"dost"
"14566","item18",3782,20190,14534,150,0,"corruption"
"14567","item18",3782,20190,14534,150,0,"worms"
"14568","item18",3782,20190,14535,150,0,"repugnant"
"14569","item18",3782,20190,14535,150,0,"dost"
"14570","item18",3782,20190,14535,150,0,"stink"
"14571","item18",3782,20190,14535,150,0,"dost"
"14572","item18",3782,20190,14535,150,0,"putrefy"
"14573","item18",3782,20190,14535,150,0,"wilt"
"14574","item18",3782,20190,14536,150,0,"worms"
"14575","item18",3782,20190,14537,150,0,"chepera"
"14576","item18",3782,20190,14537,150,0,"limbs"
"14577","item18",3782,20190,14537,150,0,"lasting"
"14578","item18",3782,20190,14538,150,0,"corruption"
"14579","item18",3782,20190,14538,150,0,"rot"
"14580","item18",3782,20190,14538,150,0,"putrefy"
"14581","item18",3782,20190,14538,150,0,"worms"
"14582","item18",3782,20190,14539,150,0,"lose"
"14583","item18",3782,20190,14539,150,0,"eye"
"14584","item18",3782,20190,14539,150,0,"shu"
"14585","item18",3782,20190,14540,150,0,"live"
"14586","item18",3782,20190,14540,150,0,"live"
"14587","item18",3782,20190,14540,150,0,"grow"
"14588","item18",3782,20190,14540,150,0,"grow"
"14589","item18",3782,20190,14540,150,0,"awake"
"14590","item18",3782,20190,14541,150,0,"peace"
"14591","item18",3782,20190,14541,150,0,"corruption"
"14592","item18",3782,20190,14541,150,0,"destroyed"
"14593","item18",3782,20190,14542,150,0,"bandages"
"14594","item18",3782,20190,14542,150,0,"free"
"14595","item18",3782,20190,14542,150,0,"pestilence"
"14596","item18",3782,20190,14542,150,0,"eye"
"14597","item18",3782,20190,14543,150,0,"corrupted"
"14598","item18",3782,20190,14543,150,0,"skin"
"14599","item18",3782,20190,14543,150,0,"disappear"
"14600","item18",3782,20190,14543,150,0,"ear"
"14601","item18",3782,20190,14544,150,0,"deaf"
"14602","item18",3782,20190,14544,150,0,"head"
"14603","item18",3782,20190,14544,150,0,"neck"
"14604","item18",3782,20190,14544,150,0,"tongue"
"14605","item18",3782,20190,14545,150,0,"torn"
"14606","item18",3782,20190,14545,150,0,"hair"
"14607","item18",3782,20190,14545,150,0,"cut"
"14608","item18",3782,20190,14545,150,0,"eyebrows"
"14609","item18",3782,20190,14546,150,0,"shaven"
"14610","item18",3782,20190,14546,150,0,"grievous"
"14611","item18",3782,20190,14546,150,0,"harm"
"14612","item18",3782,20190,14546,150,0,"body"
"14613","item18",3782,20190,14547,150,0,"firm"
"14614","item18",3782,20190,14547,150,0,"destroyed"
"14615","item18",3782,20190,14547,150,0,"perish"
"14616","item18",3782,20190,14547,150,0,"earth"
"14617","item18",3782,20190,14617,151,0,"clv"
"14618","item18",3782,20190,14621,151,0,"tat"
"14619","item18",3782,20190,14621,151,0,"gold"
"14620","item18",3782,20190,14624,151,0,"backbone"
"14621","item18",3782,20190,14624,151,0,"heart"
"14622","item18",3782,20190,14624,151,0,"spine"
"14623","item18",3782,20190,14625,151,0,"heart"
"14624","item18",3782,20190,14625,151,0,"close"
"14625","item18",3782,20190,14625,151,0,"water"
"14626","item18",3782,20190,14626,151,0,"wantest"
"14627","item18",3782,20190,14626,151,0,"brought"
"14628","item18",3782,20190,14626,151,0,"tat"
"14629","item18",3782,20190,14627,151,0,"heart"
"14630","item18",3782,20190,14627,151,0,"rejoiceth"
"14631","item18",3782,20190,14628,151,0,"tat"
"14632","item18",3782,20190,14628,151,0,"gold"
"14633","item18",3782,20190,14628,151,0,"inlaid"
"14634","item18",3782,20190,14628,151,0,"substance"
"14635","item18",3782,20190,14628,151,0,"sycamore"
"14636","item18",3782,20190,14628,151,0,"wood"
"14637","item18",3782,20190,14629,151,0,"dipped"
"14638","item18",3782,20190,14629,151,0,"juice"
"14639","item18",3782,20190,14629,151,0,"ankhamu"
"14640","item18",3782,20190,14629,151,0,"neck"
"14641","item18",3782,20190,14630,151,0,"chu"
"14642","item18",3782,20190,14630,151,0,"arrives"
"14643","item18",3782,20190,14630,151,0,"doors"
"14644","item18",3782,20190,14630,151,0,"tuat"
"14645","item18",3782,20190,14630,151,0,"day"
"14646","item18",3782,20190,14631,151,0,"silent"
"14647","item18",3782,20190,14631,151,0,"tat"
"14648","item18",3782,20190,14631,151,0,"day"
"14649","item18",3782,20190,14632,151,0,"followers"
"14650","item18",3782,20190,14632,151,0,"osiris"
"14651","item18",3782,20190,14662,152,0,"clvi"
"14652","item18",3782,20190,14666,152,0,"buckle"
"14653","item18",3782,20190,14666,152,0,"carnelian"
"14654","item18",3782,20190,14666,152,0,"neck"
"14655","item18",3782,20190,14666,152,0,"deceased"
"14656","item18",3782,20190,14669,152,0,"blood"
"14657","item18",3782,20190,14669,152,0,"isis"
"14658","item18",3782,20190,14669,152,0,"virtue"
"14659","item18",3782,20190,14669,152,0,"isis"
"14660","item18",3782,20190,14669,152,0,"magic"
"14661","item18",3782,20190,14669,152,0,"power"
"14662","item18",3782,20190,14669,152,0,"isis"
"14663","item18",3782,20190,14670,152,0,"magic"
"14664","item18",3782,20190,14670,152,0,"power"
"14665","item18",3782,20190,14670,152,0,"eye"
"14666","item18",3782,20190,14670,152,0,"protecting"
"14667","item18",3782,20190,14671,152,0,"prevent"
"14668","item18",3782,20190,14671,152,0,"wrong"
"14669","item18",3782,20190,14672,152,0,"buckle"
"14670","item18",3782,20190,14672,152,0,"carnelian"
"14671","item18",3782,20190,14672,152,0,"dipped"
"14672","item18",3782,20190,14672,152,0,"juice"
"14673","item18",3782,20190,14673,152,0,"ankhamu"
"14674","item18",3782,20190,14673,152,0,"inlaid"
"14675","item18",3782,20190,14673,152,0,"substance"
"14676","item18",3782,20190,14673,152,0,"sycamore"
"14677","item18",3782,20190,14673,152,0,"wood"
"14678","item18",3782,20190,14674,152,0,"neck"
"14679","item18",3782,20190,14674,152,0,"deceased"
"14680","item18",3782,20190,14675,152,0,"read"
"14681","item18",3782,20190,14675,152,0,"virtue"
"14682","item18",3782,20190,14675,152,0,"isis"
"14683","item18",3782,20190,14675,152,0,"protects"
"14684","item18",3782,20190,14676,152,0,"horus"
"14685","item18",3782,20190,14676,152,0,"son"
"14686","item18",3782,20190,14676,152,0,"isis"
"14687","item18",3782,20190,14676,152,0,"rejoices"
"14688","item18",3782,20190,14677,152,0,"barred"
"14689","item18",3782,20190,14677,152,0,"unfailingly"
"14690","item18",3782,20190,14692,153,0,"clvii"
"14691","item18",3782,20190,14696,153,0,"vulture"
"14692","item18",3782,20190,14696,153,0,"gold"
"14693","item18",3782,20190,14696,153,0,"neck"
"14694","item18",3782,20190,14696,153,0,"deceased"
"14695","item18",3782,20190,14699,153,0,"isis"
"14696","item18",3782,20190,14699,153,0,"arrived"
"14697","item18",3782,20190,14699,153,0,"hovers"
"14698","item18",3782,20190,14699,153,0,"dwellings"
"14699","item18",3782,20190,14699,153,0,"searches"
"14700","item18",3782,20190,14700,153,0,"hidden"
"14701","item18",3782,20190,14700,153,0,"abodes"
"14702","item18",3782,20190,14700,153,0,"horus"
"14703","item18",3782,20190,14700,153,0,"northern"
"14704","item18",3782,20190,14701,153,0,"marshes"
"14705","item18",3782,20190,14701,153,0,"knocking"
"14706","item18",3782,20190,14701,153,0,"evil"
"14707","item18",3782,20190,14702,153,0,"join"
"14708","item18",3782,20190,14702,153,0,"bark"
"14709","item18",3782,20190,14702,153,0,"grants"
"14710","item18",3782,20190,14702,153,0,"sovereignty"
"14711","item18",3782,20190,14703,153,0,"worlds"
"14712","item18",3782,20190,14704,153,0,"fought"
"14713","item18",3782,20190,14704,153,0,"fight"
"14714","item18",3782,20190,14704,153,0,"decrees"
"14715","item18",3782,20190,14705,153,0,"honour"
"14716","item18",3782,20190,14705,153,0,"fear"
"14717","item18",3782,20190,14705,153,0,"arise"
"14718","item18",3782,20190,14705,153,0,"creates"
"14719","item18",3782,20190,14705,153,0,"terror"
"14720","item18",3782,20190,14706,153,0,"mother"
"14721","item18",3782,20190,14706,153,0,"protective"
"14722","item18",3782,20190,14706,153,0,"power"
"14723","item18",3782,20190,14707,153,0,"handed"
"14724","item18",3782,20190,14707,153,0,"horus"
"14725","item18",3782,20190,14708,153,0,"vulture"
"14726","item18",3782,20190,14708,153,0,"gold"
"14727","item18",3782,20190,14709,153,0,"protects"
"14728","item18",3782,20190,14709,153,0,"deceased"
"14729","item18",3782,20190,14709,153,0,"powerful"
"14730","item18",3782,20190,14709,153,0,"day"
"14731","item18",3782,20190,14709,153,0,"funeral"
"14732","item18",3782,20190,14710,153,0,"undeviatingly"
"14733","item18",3782,20190,14710,153,0,"times"
"14734","item18",3782,20190,14710,153,0,"infinite"
"14735","item18",3782,20190,14722,154,0,"clviii"
"14736","item18",3782,20190,14726,154,0,"collar"
"14737","item18",3782,20190,14726,154,0,"gold"
"14738","item18",3782,20190,14726,154,0,"neck"
"14739","item18",3782,20190,14726,154,0,"deceased"
"14740","item18",3782,20190,14729,154,0,"father"
"14741","item18",3782,20190,14729,154,0,"brother"
"14742","item18",3782,20190,14729,154,0,"mother"
"14743","item18",3782,20190,14729,154,0,"isis"
"14744","item18",3782,20190,14729,154,0,"unveiled"
"14745","item18",3782,20190,14730,154,0,"unveiled"
"14746","item18",3782,20190,14730,154,0,"seb"
"14747","item18",3782,20190,14731,154,0,"collar"
"14748","item18",3782,20190,14731,154,0,"gold"
"14749","item18",3782,20190,14732,154,0,"neck"
"14750","item18",3782,20190,14732,154,0,"deceased"
"14751","item18",3782,20190,14732,154,0,"day"
"14752","item18",3782,20190,14732,154,0,"burial"
"14753","item18",3782,20190,14734,155,0,"clix"
"14754","item18",3782,20190,14738,155,0,"column"
"14755","item18",3782,20190,14738,155,0,"green"
"14756","item18",3782,20190,14738,155,0,"felspar"
"14757","item18",3782,20190,14738,155,0,"neck"
"14758","item18",3782,20190,14738,155,0,"deceased"
"14759","item18",3782,20190,14741,155,0,"comest"
"14760","item18",3782,20190,14741,155,0,"day"
"14761","item18",3782,20190,14741,155,0,"divine"
"14762","item18",3782,20190,14741,155,0,"house"
"14763","item18",3782,20190,14742,155,0,"voice"
"14764","item18",3782,20190,14742,155,0,"goeth"
"14765","item18",3782,20190,14742,155,0,"round"
"14766","item18",3782,20190,14742,155,0,"takes"
"14767","item18",3782,20190,14742,155,0,"hold"
"14768","item18",3782,20190,14743,155,0,"potent"
"14769","item18",3782,20190,14743,155,0,"father"
"14770","item18",3782,20190,14743,155,0,"mummy"
"14771","item18",3782,20190,14743,155,0,"bull"
"14772","item18",3782,20190,14744,155,0,"renent"
"14773","item18",3782,20190,14745,155,0,"column"
"14774","item18",3782,20190,14745,155,0,"green"
"14775","item18",3782,20190,14745,155,0,"felspar"
"14776","item18",3782,20190,14746,155,0,"neck"
"14777","item18",3782,20190,14746,155,0,"deceased"
"14778","item18",3782,20190,14766,156,0,"clx"
"14779","item18",3782,20190,14770,156,0,"giving"
"14780","item18",3782,20190,14770,156,0,"column"
"14781","item18",3782,20190,14770,156,0,"green"
"14782","item18",3782,20190,14770,156,0,"felspar"
"14783","item18",3782,20190,14773,156,0,"column"
"14784","item18",3782,20190,14773,156,0,"green"
"14785","item18",3782,20190,14773,156,0,"felspar"
"14786","item18",3782,20190,14773,156,0,"crushed"
"14787","item18",3782,20190,14774,156,0,"raised"
"14788","item18",3782,20190,14774,156,0,"hand"
"14789","item18",3782,20190,14774,156,0,"thoth"
"14790","item18",3782,20190,14775,156,0,"injury"
"14791","item18",3782,20190,14775,156,0,"abomination"
"14792","item18",3782,20190,14775,156,0,"safe"
"14793","item18",3782,20190,14775,156,0,"safe"
"14794","item18",3782,20190,14776,156,0,"injured"
"14795","item18",3782,20190,14776,156,0,"injured"
"14796","item18",3782,20190,14776,156,0,"receives"
"14797","item18",3782,20190,14776,156,0,"cut"
"14798","item18",3782,20190,14776,156,0,"receive"
"14799","item18",3782,20190,14776,156,0,"cut"
"14800","item18",3782,20190,14777,156,0,"thoth"
"14801","item18",3782,20190,14777,156,0,"arise"
"14802","item18",3782,20190,14777,156,0,"peace"
"14803","item18",3782,20190,14777,156,0,"lord"
"14804","item18",3782,20190,14777,156,0,"heliopolis"
"14805","item18",3782,20190,14777,156,0,"lord"
"14806","item18",3782,20190,14778,156,0,"resides"
"14807","item18",3782,20190,14778,156,0,"pu"
"14808","item18",3782,20190,14779,156,0,"shu"
"14809","item18",3782,20190,14779,156,0,"arrived"
"14810","item18",3782,20190,14779,156,0,"stone"
"14811","item18",3782,20190,14779,156,0,"shenemu"
"14812","item18",3782,20190,14780,156,0,"neshem"
"14813","item18",3782,20190,14780,156,0,"deceased"
"14814","item18",3782,20190,14780,156,0,"makes"
"14815","item18",3782,20190,14780,156,0,"abode"
"14816","item18",3782,20190,14781,156,0,"enclosure"
"14817","item18",3782,20190,14781,156,0,"god"
"14818","item18",3782,20190,14781,156,0,"whilst"
"14819","item18",3782,20190,14781,156,0,"tmu"
"14820","item18",3782,20190,14781,156,0,"resides"
"14821","item18",3782,20190,14781,156,0,"dwelling"
"14822","item18",3782,20190,14782,156,0,"limbs"
"14823","item18",3782,20190,14782,156,0,"crushed"
"14824","item18",3782,20190,14805,157,0,"clxi"
"14825","item18",3782,20190,14807,157,0,"unfastening"
"14826","item18",3782,20190,14807,157,0,"sky"
"14827","item18",3782,20190,14807,157,0,"thoth"
"14828","item18",3782,20190,14807,157,0,"finished"
"14829","item18",3782,20190,14807,157,0,"sky"
"14830","item18",3782,20190,14807,157,0,"aten"
"14831","item18",3782,20190,14808,157,0,"ra"
"14832","item18",3782,20190,14808,157,0,"living"
"14833","item18",3782,20190,14808,157,0,"tortoise"
"14834","item18",3782,20190,14808,157,0,"dead"
"14835","item18",3782,20190,14808,157,0,"body"
"14836","item18",3782,20190,14809,157,0,"offered"
"14837","item18",3782,20190,14809,157,0,"earth"
"14838","item18",3782,20190,14809,157,0,"bones"
"14839","item18",3782,20190,14809,157,0,"offered"
"14840","item18",3782,20190,14809,157,0,"west"
"14841","item18",3782,20190,14810,157,0,"wind"
"14842","item18",3782,20190,14810,157,0,"isis"
"14843","item18",3782,20190,14811,157,0,"ra"
"14844","item18",3782,20190,14811,157,0,"living"
"14845","item18",3782,20190,14811,157,0,"tortoise"
"14846","item18",3782,20190,14811,157,0,"dead"
"14847","item18",3782,20190,14811,157,0,"safe"
"14848","item18",3782,20190,14811,157,0,"funeral"
"14849","item18",3782,20190,14812,157,0,"chest"
"14850","item18",3782,20190,14812,157,0,"east"
"14851","item18",3782,20190,14812,157,0,"wind"
"14852","item18",3782,20190,14812,157,0,"nephthys"
"14853","item18",3782,20190,14813,157,0,"ra"
"14854","item18",3782,20190,14813,157,0,"living"
"14855","item18",3782,20190,14813,157,0,"tortoise"
"14856","item18",3782,20190,14813,157,0,"dead"
"14857","item18",3782,20190,14813,157,0,"limbs"
